Id,SalePrice,MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition,LotFrontagenan,MasVnrAreanan,GarageYrBltnan
11,11.771436160121729,0.0,0.75,0.5245958563374646,0.4881566654436531,1.0,1.0,0.0,0.3333333333333333,1.0,0.0,0.0,0.2727272727272727,0.4,1.0,0.75,0.6000000000000001,0.4444444444444445,0.5,0.3161764705882353,0.7213114754098361,1.0,0.0,0.6000000000000001,0.5,0.3333333333333333,0.0,0.3333333333333333,1.0,0.5,0.5,0.75,0.25,0.16666666666666666,0.16052445074415309,0.8333333333333333,0.0,0.05736301369863013,0.17021276595744683,1.0,1.0,1.0,1.0,0.42983784733895325,0.0,0.0,0.4018019472209433,0.3333333333333333,0.0,0.3333333333333333,0.0,0.375,0.3333333333333333,0.3333333333333333,0.24999999999999997,1.0,0.0,0.2,0.4,0.40186915887850466,0.3333333333333333,0.25,0.27080394922425954,0.6666666666666666,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.09090909090909091,0.5,0.6666666666666666,0.75,0.0,0.0,0.0
12,12.751299696013497,0.2352941176470588,0.75,0.5949466142424211,0.5006022232408194,1.0,1.0,0.3333333333333333,0.3333333333333333,1.0,0.0,0.0,0.9545454545454546,0.4,1.0,0.75,1.0,0.8888888888888888,0.5,0.007352941176470588,0.01639344262295082,1.0,0.0,0.30000000000000004,0.4,1.0,0.17875,1.0,1.0,1.0,1.0,0.75,0.25,1.0,0.17682494684620836,0.8333333333333333,0.0,0.07577054794520548,0.19230769230769232,1.0,1.0,1.0,1.0,0.47827247479972934,0.5530266343825666,0.0,0.6862416243752785,0.3333333333333333,0.0,1.0,0.0,0.5,0.3333333333333333,1.0,0.75,1.0,0.6666666666666666,0.8,1.0,0.009345794392523364,1.0,0.75,0.5190409026798307,0.6666666666666666,1.0,1.0,0.17152858809801633,0.038391224862888484,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.5454545454545454,0.0,1.0,1.0,0.0,0.0,0.0
13,11.877568578558138,0.0,0.75,0.5192549277802976,0.5171486662964977,1.0,1.0,1.0,0.3333333333333333,1.0,0.0,0.0,0.2727272727272727,0.4,1.0,0.75,0.6000000000000001,0.4444444444444445,0.625,0.3382352941176471,0.7704918032786886,1.0,0.0,0.6000000000000001,0.7000000000000001,0.3333333333333333,0.0,0.3333333333333333,1.0,0.5,0.5,0.75,0.25,0.6666666666666666,0.13058114812189936,0.8333333333333333,0.0,0.07491438356164383,0.14926350245499184,1.0,0.5,1.0,1.0,0.38013592369171967,0.0,0.0,0.35534179992186843,0.3333333333333333,0.0,0.3333333333333333,0.0,0.25,0.3333333333333333,0.3333333333333333,0.16666666666666666,1.0,0.0,0.2,0.4,0.42990654205607476,0.3333333333333333,0.25,0.24823695345557123,0.6666666666666666,1.0,1.0,0.16336056009334887,0.0,0.0,0.0,0.36666666666666664,0.0,0.0,1.0,1.0,0.0,0.7272727272727273,0.5,0.6666666666666666,0.75,1.0,0.0,0.0
14,12.540757571577291,0.0,0.75,0.6189335454926628,0.4781289266747306,1.0,1.0,0.3333333333333333,0.3333333333333333,1.0,0.0,0.0,0.6363636363636364,0.4,1.0,0.75,0.6000000000000001,0.6666666666666665,0.5,0.007352941176470588,0.01639344262295082,0.0,0.0,1.0,1.0,1.0,0.19125,0.6666666666666666,1.0,1.0,0.75,0.75,0.75,0.8333333333333333,0.0,0.8333333333333333,0.0,0.6395547945205479,0.24451718494271688,1.0,1.0,1.0,1.0,0.5669201728114759,0.0,0.0,0.5299431652300703,0.0,0.0,0.6666666666666666,0.0,0.375,0.3333333333333333,0.6666666666666666,0.41666666666666663,1.0,0.3333333333333333,0.8,0.8,0.009345794392523364,0.6666666666666666,0.75,0.5923836389280677,0.6666666666666666,1.0,1.0,0.18669778296382727,0.0603290676416819,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.6363636363636364,0.25,1.0,1.0,0.0,0.0,0.0
15,11.964001084330445,0.0,0.75,0.5192549277802976,0.48310263317463953,1.0,1.0,0.3333333333333333,0.3333333333333333,1.0,0.25,0.0,0.36363636363636365,0.4,1.0,0.75,0.6000000000000001,0.5555555555555556,0.5,0.3529411764705882,0.8032786885245902,1.0,0.0,0.4,0.30000000000000004,0.6666666666666666,0.1325,0.3333333333333333,1.0,0.5,0.5,0.75,0.25,0.3333333333333333,0.1298724309000709,0.8333333333333333,0.0,0.2226027397260274,0.20507364975450085,1.0,0.5,1.0,1.0,0.5003475356023279,0.0,0.0,0.46771268592754467,0.3333333333333333,0.0,0.3333333333333333,0.5,0.25,0.3333333333333333,0.3333333333333333,0.24999999999999997,1.0,0.3333333333333333,0.4,0.8,0.44859813084112143,0.6666666666666666,0.25,0.24823695345557123,0.6666666666666666,1.0,1.0,0.0,0.38939670932358317,0.31884057971014496,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.36363636363636365,0.5,0.6666666666666666,0.75,1.0,0.0,0.0
16,11.790557201568507,0.14705882352941177,0.25,0.40264752353759814,0.3635956203767945,1.0,1.0,0.0,0.3333333333333333,1.0,0.25,0.0,0.13636363636363635,0.4,1.0,0.75,0.4,0.6666666666666665,0.875,0.5735294117647058,0.11475409836065574,0.0,0.0,0.2,0.1,0.3333333333333333,0.0,0.3333333333333333,1.0,0.25,0.5,0.75,0.25,0.8333333333333333,0.0,0.8333333333333333,0.0,0.3561643835616438,0.13617021276595745,1.0,1.0,1.0,0.6666666666666666,0.3552695235828791,0.0,0.0,0.3320972949394383,0.0,0.0,0.3333333333333333,0.0,0.25,0.3333333333333333,0.3333333333333333,0.24999999999999997,1.0,0.0,0.2,0.4,0.14953271028037382,0.3333333333333333,0.5,0.40620592383638926,0.6666666666666666,1.0,1.0,0.05600933488914819,0.20475319926873858,0.0,0.0,0.0,0.0,0.0,0.75,1.0,0.0,0.5454545454545454,0.25,0.6666666666666666,0.75,0.0,0.0,0.0
17,11.911701584927597,0.0,0.75,0.5192549277802976,0.48888496263191517,1.0,1.0,0.3333333333333333,0.3333333333333333,1.0,1.0,0.0,0.36363636363636365,0.4,1.0,0.75,0.6000000000000001,0.5555555555555556,0.75,0.29411764705882354,0.6721311475409837,0.0,0.0,0.2,0.1,0.6666666666666666,0.1125,0.3333333333333333,1.0,0.5,0.5,0.75,0.25,0.6666666666666666,0.10240963855421686,0.8333333333333333,0.0,0.18236301369863012,0.16432078559738136,1.0,1.0,1.0,1.0,0.4165061353428521,0.0,0.0,0.38933978765778576,0.3333333333333333,0.0,0.3333333333333333,0.0,0.25,0.3333333333333333,0.3333333333333333,0.24999999999999997,1.0,0.3333333333333333,0.6000000000000001,0.8,0.37383177570093457,1.0,0.5,0.3385049365303244,0.6666666666666666,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.04516129032258065,0.1818181818181818,1.0,0.6666666666666666,0.75,1.0,0.0,0.0
18,11.407564949312402,0.4117647058823529,0.75,0.5350003771022243,0.4807256552397021,1.0,1.0,0.0,0.3333333333333333,1.0,0.0,0.0,0.2727272727272727,0.4,1.0,0.5,0.6000000000000001,0.3333333333333333,0.5,0.2867647058823529,0.6557377049180328,0.0,0.0,0.4,0.30000000000000004,0.3333333333333333,0.0,0.3333333333333333,1.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,1.0,1.0,0.5131166042920969,0.0,0.0,0.47964890023605644,0.0,0.0,0.6666666666666666,0.0,0.25,0.6666666666666666,0.3333333333333333,0.33333333333333337,1.0,0.0,0.2,0.2,0.3644859813084112,0.3333333333333333,0.5,0.3638928067700987,0.6666666666666666,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.03225806451612903,0.8181818181818182,0.0,0.6666666666666666,0.75,0.0,0.0,0.0
19,11.976659481202368,0.0,0.75,0.5026395695368491,0.5278235410645786,1.0,1.0,0.0,0.3333333333333333,1.0,0.0,0.0,0.4545454545454546,0.6000000000000001,1.0,0.75,0.6000000000000001,0.4444444444444445,0.5,0.029411764705882353,0.0819672131147541,0.0,0.0,1.0,1.0,0.3333333333333333,0.0,0.3333333333333333,1.0,1.0,0.5,0.75,0.25,1.0,0.11445783132530121,0.8333333333333333,0.0,0.20034246575342465,0.1823240589198036,1.0,1.0,1.0,1.0,0.45585000440260615,0.0,0.0,0.42611747788977006,0.3333333333333333,0.0,0.3333333333333333,0.5,0.375,0.3333333333333333,0.6666666666666666,0.33333333333333337,1.0,0.0,0.2,0.4,0.037383177570093455,0.3333333333333333,0.5,0.40620592383638926,0.6666666666666666,1.0,1.0,0.0,0.18647166361974407,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.4545454545454545,0.5,0.6666666666666666,0.75,0.0,0.0,0.0
20,11.842229212112828,0.0,0.75,0.5245958563374646,0.40810320716496307,1.0,1.0,0.0,0.3333333333333333,1.0,0.0,0.0,0.36363636363636365,0.4,1.0,0.75,0.6000000000000001,0.4444444444444445,0.625,0.375,0.7377049180327869,1.0,0.0,0.8,0.7000000000000001,0.3333333333333333,0.0,0.3333333333333333,1.0,0.5,0.5,0.75,0.25,0.5,0.0892983699503898,0.8333333333333333,0.0,0.2247431506849315,0.1684124386252046,1.0,0.5,1.0,1.0,0.5254688463399919,0.0,0.0,0.4911954751552141,0.0,0.0,0.3333333333333333,0.0,0.375,0.3333333333333333,0.3333333333333333,0.33333333333333337,0.75,0.0,0.2,0.8,0.47663551401869153,0.3333333333333333,0.25,0.20733427362482368,0.6666666666666666,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.36363636363636365,0.75,0.0,0.0,0.0,0.0,0.0
21,12.692503112461443,0.2352941176470588,0.75,0.6549071580537764,0.5350817378435595,1.0,1.0,0.3333333333333333,0.3333333333333333,1.0,0.25,0.0,0.9545454545454546,0.4,1.0,0.75,1.0,0.7777777777777777,0.5,0.007352941176470588,0.01639344262295082,0.0,0.0,1.0,1.0,0.6666666666666666,0.23750000000000002,0.6666666666666666,1.0,1.0,1.0,0.75,0.75,0.8333333333333333,0.0,0.8333333333333333,0.0,0.49571917808219174,0.18952536824877253,1.0,1.0,1.0,1.0,0.4705094671360337,0.5898305084745763,0.0,0.6940696095250574,0.0,0.0,1.0,0.5,0.5,0.3333333333333333,0.6666666666666666,0.5833333333333334,1.0,0.3333333333333333,0.8,1.0,0.009345794392523364,0.6666666666666666,0.75,0.6015514809590973,0.6666666666666666,1.0,1.0,0.28004667444574094,0.28153564899451555,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.9090909090909091,0.0,1.0,1.0,0.0,0.0,0.0
22,11.845102777308561,0.14705882352941177,0.25,0.4465644369923174,0.4050221798339466,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.4,1.0,0.75,0.4,0.6666666666666665,0.75,0.5661764705882353,0.9508196721311476,0.0,0.0,0.2,0.1,0.3333333333333333,0.0,0.3333333333333333,1.0,1.0,0.5,0.75,0.25,0.8333333333333333,0.0,0.8333333333333333,0.0,0.2726883561643835,0.10425531914893618,1.0,1.0,1.0,0.3333333333333333,0.4538062549539186,0.0,0.0,0.42420703069858323,0.0,0.0,0.3333333333333333,0.0,0.375,0.3333333333333333,0.6666666666666666,0.33333333333333337,1.0,0.3333333333333333,0.8,0.8,0.719626168224299,0.3333333333333333,0.25,0.19746121297602257,0.6666666666666666,1.0,0.0,0.0,0.0,0.3713768115942029,0.0,0.0,0.0,0.0,0.75,1.0,0.0,0.4545454545454545,0.25,0.6666666666666666,0.75,0.0,0.0,0.0
23,12.345834587905333,0.0,0.75,0.5499564331675915,0.4601434651689651,1.0,1.0,0.0,0.3333333333333333,1.0,0.0,0.0,0.6363636363636364,0.4,1.0,0.75,0.6000000000000001,0.7777777777777777,0.5,0.044117647058823525,0.11475409836065574,1.0,0.0,1.0,1.0,0.6666666666666666,0.175625,0.6666666666666666,1.0,1.0,0.75,0.75,0.25,0.8333333333333333,0.0,0.8333333333333333,0.0,0.7607020547945205,0.29083469721767596,1.0,1.0,1.0,1.0,0.6363808334013008,0.0,0.0,0.5948732984257088,0.0,0.0,0.6666666666666666,0.0,0.375,0.3333333333333333,0.6666666666666666,0.41666666666666663,1.0,0.3333333333333333,0.8,0.8,0.05607476635514018,0.6666666666666666,0.5,0.37658674188998587,0.6666666666666666,1.0,1.0,0.1995332555425904,0.2906764168190128,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.7272727272727273,0.5,0.6666666666666666,0.75,0.0,0.0,0.0
24,11.77452020265869,0.588235294117647,0.25,0.3423950422538886,0.2828268274194534,1.0,1.0,0.0,0.3333333333333333,1.0,0.0,0.0,0.045454545454545456,0.4,1.0,1.0,0.6000000000000001,0.4444444444444445,0.75,0.22794117647058823,0.5245901639344263,0.0,0.0,0.9,0.9,0.3333333333333333,0.0,0.3333333333333333,1.0,1.0,0.75,0.75,0.25,1.0,0.148830616583983,0.8333333333333333,0.0,0.08561643835616438,0.17021276595744683,1.0,0.5,1.0,1.0,0.43704631963286955,0.0,0.0,0.4085402514957175,0.3333333333333333,0.0,0.3333333333333333,0.0,0.375,0.3333333333333333,0.3333333333333333,0.33333333333333337,1.0,0.3333333333333333,0.6000000000000001,0.8,0.2897196261682243,0.3333333333333333,0.5,0.4033850493653032,0.6666666666666666,1.0,1.0,0.11668611435239205,0.20109689213893966,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.4545454545454545,0.25,0.6666666666666666,0.75,0.0,0.0,0.0
25,11.944707881395766,0.0,0.75,0.5192549277802976,0.4260930823683102,1.0,1.0,0.3333333333333333,0.3333333333333333,1.0,0.0,0.0,0.2727272727272727,0.4,1.0,0.75,0.6000000000000001,0.4444444444444445,0.875,0.3088235294117647,0.16393442622950818,0.0,0.0,0.7000000000000001,0.7000000000000001,0.3333333333333333,0.0,0.3333333333333333,0.6666666666666666,0.5,0.5,0.75,0.5,0.16666666666666666,0.033309709425939055,1.0,0.4531886024423338,0.08732876712328766,0.17348608837970542,1.0,1.0,1.0,1.0,0.43704631963286955,0.0,0.0,0.4085402514957175,0.3333333333333333,0.0,0.3333333333333333,0.0,0.375,0.3333333333333333,0.6666666666666666,0.33333333333333337,1.0,0.3333333333333333,0.6000000000000001,0.8,0.3925233644859813,0.3333333333333333,0.25,0.19040902679830748,0.6666666666666666,1.0,1.0,0.47374562427071176,0.16453382084095064,0.0,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.36363636363636365,1.0,0.6666666666666666,0.75,1.0,0.0,0.0
26,12.454103912352162,0.0,0.75,0.6837592735062428,0.5352867354078628,1.0,1.0,0.0,0.3333333333333333,1.0,0.25,0.0,0.9545454545454546,0.4,1.0,0.75,0.6000000000000001,0.7777777777777777,0.5,0.014705882352941176,0.04918032786885246,0.0,0.0,1.0,1.0,1.0,0.4,0.6666666666666666,1.0,1.0,0.75,0.75,0.25,0.8333333333333333,0.0,0.8333333333333333,0.0,0.670376712328767,0.2563011456628478,1.0,1.0,1.0,1.0,0.5928604707488017,0.0,0.0,0.5541915237383659,0.0,0.0,0.6666666666666666,0.0,0.375,0.3333333333333333,0.6666666666666666,0.41666666666666663,1.0,0.3333333333333333,0.8,0.8,0.018691588785046728,0.6666666666666666,0.75,0.6276445698166432,0.6666666666666666,1.0,1.0,0.0,0.10237659963436929,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.5454545454545454,0.75,0.6666666666666666,0.75,0.0,0.0,0.0
